run_id,timestamp,datetime,switch_id,port_no,throughput_mbps,packet_loss_rate,latency_ms,jitter_ms,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_dropped,tx_dropped,label
run_20260510_190310,1778436238.5005255,19:03:58,2,1,0.086417,0.261923,6.559,1.4893,17896998,15776966,48114,42694,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436238.5011287,19:03:58,5,1,0.009334,0.181614,7.728,2.0147,2098170,2098464,14787,14790,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436240.563304,19:04:00,4,1,0.338496,0.129637,9.38,2.1009,46529662,40178054,132860,114322,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436240.565064,19:04:00,1,4,4.569112,0.179229,8.5,1.8346,2307584,101754602,17891,79239,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436240.565064,19:04:00,1,1,0.175446,0.261923,8.5,1.8346,143621636,31877132,166884,86323,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436240.565064,19:04:00,1,2,0.14223,0.380973,8.5,1.8346,24653498,14671388,62174,53340,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436240.565064,19:04:00,1,3,0.357643,0.129637,8.5,1.8346,50167088,44336234,139900,122800,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436240.5663767,19:04:00,5,1,0.009351,0.179229,10.531,2.064,2100584,2100878,14804,14807,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436240.5668337,19:04:00,3,1,0.070624,0.380973,7.091,1.7762,13852806,11197232,51147,40756,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436240.567195,19:04:00,2,1,0.09247,0.272091,10.013,1.612,17927242,15800854,48196,42758,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436242.6261125,19:04:02,1,4,4.446226,0.16896,6.823,1.8248,2309998,102900088,17908,80012,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436242.6261125,19:04:02,1,1,0.186096,0.272091,6.823,1.8248,145041642,31925076,167942,86455,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436242.6261125,19:04:02,1,2,0.123983,0.3657,6.823,1.8248,24700456,14703330,62323,53441,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436242.6261125,19:04:02,1,3,0.34905,0.131612,6.823,1.8248,50272062,44426160,140197,123053,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436242.627528,19:04:02,3,1,0.072224,0.3657,7.756,1.7067,13879728,11215836,51238,40818,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436242.6284716,19:04:02,2,1,0.092261,0.238318,8.415,1.6112,17956602,15824626,48276,42824,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436242.6290154,19:04:02,5,1,0.009363,0.16896,7.302,2.1368,2102998,2103292,14821,14824,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436242.6294458,19:04:02,4,1,0.330076,0.131612,5.492,2.2125,46630984,40263302,133151,114566,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436244.694421,19:04:04,5,1,0.0099,0.181504,6.637,2.0449,2105554,2105848,14839,14842,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436244.6958807,19:04:04,3,1,0.071013,0.445226,5.474,1.7427,13906948,11234196,51330,40880,0,0,CAPACITY_EXHAUSTED
