run_id,timestamp,datetime,segment,switch_id,port_no,mos_voice,e2e_delay_ms,plr,jitter_ms,cdr_flag,call_setup_time_ms,buffering_ratio,rebuffering_freq,rebuffering_count,total_stall_seconds,video_start_time_ms,streaming_mos,effective_bitrate_mbps,throughput_mbps,dns_latency_ms,availability,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_dropped,tx_dropped,dataplane_latency_ms,ctrl_plane_rtt_ms,flow_count,mos_source,label
run_20260506_100502,1778058320.1119924,10:05:20,INTERNET,5,1,4.397,9.063,0.0,2.8632,0,290.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.011012,0.0,1.0,38700,38994,284,287,0,0,,9.063,2,ctrl_plane_fallback,NORMAL
run_20260506_100502,1778058320.113885,10:05:20,IMS_CDN,4,1,4.279,12.561,0.005451,0.7905,0,328.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.103926,0.0,1.0,262586,248566,729,693,0,0,12.561,13.112,14,ping_measured,NORMAL
run_20260506_100502,1778058320.115655,10:05:20,INDOOR_RAN,3,1,3.619,23.442,0.02996,0.697,0,449.9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.096254,0.0,1.0,228812,213788,858,796,0,0,23.442,15.102,6,ping_measured,NORMAL
run_20260506_100502,1778058320.1170566,10:05:20,OUTDOOR_RAN,2,1,4.398,10.926,0.0,1.5135,0,309.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.018947,0.0,1.0,77038,73982,179,175,0,0,10.926,17.148,8,ping_measured,NORMAL
run_20260506_100502,1778058320.1185577,10:05:20,INTERNET,1,4,4.396,11.24,0.0,3.2149,0,312.4,0.9951,10.0,0,0.0,410339.5,1.3,0.0097,0.010991,27.5,1.0,39460,40660,294,304,0,0,,11.24,2,ctrl_plane_fallback,NORMAL
run_20260506_100502,1778058320.1185577,10:05:20,OUTDOOR_RAN,1,1,4.398,10.926,0.0,1.5135,0,309.3,0.9802,10.0,0,0.0,101138.8,1.3,0.0396,0.037757,27.5,1.0,152202,145848,357,342,0,0,10.926,11.24,8,ping_measured,NORMAL
run_20260506_100502,1778058320.1185577,10:05:20,INDOOR_RAN,1,2,3.619,23.442,0.02996,0.697,0,449.9,0.9577,10.0,0,0.0,47346.8,1.3,0.0845,0.097249,145.5,0.97,213702,215012,809,806,0,0,23.442,11.24,6,ping_measured,NORMAL
run_20260506_100502,1778058320.1185577,10:05:20,IMS_CDN,1,3,4.279,12.561,0.005451,0.7905,0,328.4,0.9425,10.0,0,0.0,34783.0,1.3,0.115,0.122467,49.2,0.9945,331378,321372,885,856,0,0,12.561,11.24,14,ping_measured,NORMAL
run_20260506_100502,1778058322.174913,10:05:22,INTERNET,1,4,4.396,12.373,0.0,3.0847,0,323.7,0.995,10.0,0,0.0,401770.4,1.3,0.01,0.010496,29.7,1.0,42300,43358,314,323,0,0,,12.373,2,ctrl_plane_fallback,NORMAL
run_20260506_100502,1778058322.174913,10:05:22,OUTDOOR_RAN,1,1,4.398,11.72,0.0,0.6255,0,317.2,0.9808,10.0,0,0.0,104047.5,1.3,0.0384,0.049058,29.7,1.0,164812,158458,386,371,0,0,11.72,12.373,8,ping_measured,NORMAL
run_20260506_100502,1778058322.174913,10:05:22,INDOOR_RAN,1,2,3.249,24.462,0.044742,2.0445,0,468.0,0.9576,10.0,0,0.0,47223.0,1.3,0.0847,0.097345,204.7,0.9553,239408,240034,898,893,0,0,24.462,12.373,6,ping_measured,NORMAL
run_20260506_100502,1778058322.174913,10:05:22,IMS_CDN,1,3,4.043,12.561,0.01463,0.7905,0,333.0,0.9429,10.0,0,0.0,35046.5,1.3,0.1142,0.138015,87.8,0.9854,367880,356848,986,954,0,0,12.561,12.373,14,ping_measured,NORMAL
run_20260506_100502,1778058322.1769423,10:05:22,OUTDOOR_RAN,2,1,4.398,11.72,0.0,0.6255,0,317.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.024677,0.0,1.0,83392,80336,194,190,0,0,11.72,10.481,8,ping_measured,NORMAL
run_20260506_100502,1778058322.178603,10:05:22,IMS_CDN,4,1,4.043,12.561,0.01463,0.7905,0,333.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.113216,0.0,1.0,293174,277786,817,777,0,0,12.561,7.479,14,ping_measured,NORMAL
run_20260506_100502,1778058322.1805084,10:05:22,INDOOR_RAN,3,1,3.249,24.462,0.044742,2.0445,0,468.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.098269,0.0,1.0,255984,239152,952,884,0,0,24.462,8.777,6,ping_measured,NORMAL
run_20260506_100502,1778058322.1814508,10:05:22,INTERNET,5,1,4.399,5.789,0.0,2.8889,0,257.9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.01043,0.0,1.0,41398,41692,303,306,0,0,,5.789,2,ctrl_plane_fallback,NORMAL
run_20260506_100502,1778058324.2389185,10:05:24,INDOOR_RAN,3,1,3.107,24.462,0.051107,2.0445,0,471.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.096556,0.0,1.0,283248,263996,1044,966,0,0,24.462,10.718,6,ping_measured,NORMAL
run_20260506_100502,1778058324.240577,10:05:24,OUTDOOR_RAN,2,1,4.398,11.72,0.0,0.6255,0,317.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.014708,0.0,1.0,88812,84130,204,197,0,0,11.72,7.787,8,ping_measured,NORMAL
run_20260506_100502,1778058324.2424762,10:05:24,INTERNET,1,4,4.399,5.917,0.0,3.2954,0,259.2,0.995,10.0,0,0.0,401583.0,1.3,0.01,0.00989,16.8,1.0,44714,45914,331,341,0,0,,5.917,2,ctrl_plane_fallback,NORMAL
run_20260506_100502,1778058324.2424762,10:05:24,OUTDOOR_RAN,1,1,4.398,11.72,0.0,0.6255,0,317.2,0.9796,10.0,0,0.0,97816.1,1.3,0.0409,0.036031,16.8,1.0,175208,167770,406,389,0,0,11.72,5.917,8,ping_measured,NORMAL
run_20260506_100502,1778058324.2424762,10:05:24,INDOOR_RAN,1,2,3.107,24.462,0.051107,2.0445,0,471.5,0.9574,10.0,0,0.0,46932.8,1.3,0.0852,0.096129,216.0,0.9489,263168,264878,978,975,0,0,24.462,5.917,6,ping_measured,NORMAL
run_20260506_100502,1778058324.2424762,10:05:24,IMS_CDN,1,3,4.236,10.144,0.007315,0.613,0,305.1,0.9402,10.0,0,0.0,33461.4,1.3,0.1196,0.120946,46.0,0.9927,402558,388106,1077,1035,0,0,10.144,5.917,14,ping_measured,NORMAL
run_20260506_100502,1778058324.2443159,10:05:24,IMS_CDN,4,1,4.236,10.144,0.007315,0.613,0,305.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.099685,0.0,1.0,322334,303526,897,847,0,0,10.144,9.67,14,ping_measured,NORMAL
run_20260506_100502,1778058324.245732,10:05:24,INTERNET,5,1,4.396,11.604,0.0,3.0718,0,316.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.009906,0.0,1.0,43812,44248,320,324,0,0,,11.604,2,ctrl_plane_fallback,NORMAL
run_20260506_100502,1778058326.3041623,10:05:26,INDOOR_RAN,3,1,3.012,24.462,0.055674,2.0445,0,474.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.099436,0.0,1.0,310028,289666,1134,1051,0,0,24.462,7.413,6,ping_measured,NORMAL
run_20260506_100502,1778058326.306333,10:05:26,OUTDOOR_RAN,2,1,4.398,11.72,0.0,0.6255,0,317.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.01927,0.0,1.0,94330,89106,215,207,0,0,11.72,9.345,8,ping_measured,NORMAL
run_20260506_100502,1778058326.3082259,10:05:26,IMS_CDN,4,1,4.172,10.144,0.00983,0.613,0,306.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.098826,0.0,1.0,351250,329022,977,917,0,0,10.144,12.698,14,ping_measured,NORMAL
run_20260506_100502,1778058326.3099773,10:05:26,INTERNET,5,1,4.395,13.857,0.0,3.0207,0,338.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.008805,0.0,1.0,46226,46520,337,340,0,0,,13.857,2,ctrl_plane_fallback,NORMAL
run_20260506_100502,1778058326.3112543,10:05:26,INTERNET,1,4,4.396,11.313,0.0,3.4267,0,313.1,0.9951,10.0,0,0.0,408543.1,1.3,0.0098,0.008786,27.6,1.0,47128,48186,348,357,0,0,,11.313,2,ctrl_plane_fallback,NORMAL
run_20260506_100502,1778058326.3112543,10:05:26,OUTDOOR_RAN,1,1,4.398,11.72,0.0,0.6255,0,317.2,0.9806,10.0,0,0.0,102850.5,1.3,0.0389,0.038106,27.6,1.0,186146,177624,427,408,0,0,11.72,11.313,8,ping_measured,NORMAL
run_20260506_100502,1778058326.3112543,10:05:26,INDOOR_RAN,1,2,3.012,24.462,0.055674,2.0445,0,474.1,0.9574,10.0,0,0.0,46931.3,1.3,0.0853,0.099266,244.1,0.9443,286102,290548,1055,1060,0,0,24.462,11.313,6,ping_measured,NORMAL
run_20260506_100502,1778058326.3112543,10:05:26,IMS_CDN,1,3,4.172,10.144,0.00983,0.613,0,306.4,0.9412,10.0,0,0.0,34021.4,1.3,0.1176,0.119553,66.8,0.9902,436894,419022,1167,1115,0,0,10.144,11.313,14,ping_measured,NORMAL
run_20260506_100502,1778058328.371284,10:05:28,OUTDOOR_RAN,2,1,4.399,9.585,0.0,1.302,0,295.9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.021757,0.0,1.0,100586,94722,229,219,0,0,9.585,10.253,4,ping_measured,NORMAL
run_20260506_100502,1778058328.3741903,10:05:28,INTERNET,1,4,4.394,14.637,0.0,3.4203,0,346.4,0.9953,10.0,0,0.0,427464.5,1.3,0.0094,0.010463,34.3,1.0,49826,50884,367,376,0,0,,14.637,2,ctrl_plane_fallback,NORMAL
run_20260506_100502,1778058328.3741903,10:05:28,OUTDOOR_RAN,1,1,4.399,9.585,0.0,1.302,0,295.9,0.981,10.0,0,0.0,105036.8,1.3,0.0381,0.044317,34.3,1.0,197672,189052,454,434,0,0,9.585,14.637,8,ping_measured,NORMAL
run_20260506_100502,1778058328.3741903,10:05:28,INDOOR_RAN,1,2,3.23,25.134,0.045694,0.71,0,475.3,0.9563,10.0,0,0.0,45831.1,1.3,0.0873,0.102394,212.9,0.9543,310680,316952,1142,1150,0,0,25.134,14.637,6,ping_measured,NORMAL
run_20260506_100502,1778058328.3741903,10:05:28,IMS_CDN,1,3,4.137,9.752,0.011165,1.0395,0,303.2,0.942,10.0,0,0.0,34524.3,1.3,0.1159,0.128066,78.7,0.9888,472996,452046,1268,1207,0,0,9.752,14.637,14,ping_measured,NORMAL
run_20260506_100502,1778058328.3766515,10:05:28,IMS_CDN,4,1,4.137,9.752,0.011165,1.0395,0,303.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.105247,0.0,1.0,381540,356234,1064,995,0,0,9.752,12.026,6,ping_measured,NORMAL
run_20260506_100502,1778058328.3784103,10:05:28,INTERNET,5,1,4.395,13.22,0.0,2.8717,0,332.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.010435,0.0,1.0,48924,49218,356,359,0,0,,13.22,2,ctrl_plane_fallback,NORMAL
run_20260506_100502,1778058328.3796368,10:05:28,INDOOR_RAN,3,1,3.23,25.134,0.045694,0.71,0,475.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.101775,0.0,1.0,337684,316070,1230,1141,0,0,25.134,8.348,4,ping_measured,NORMAL
run_20260506_100502,1778058330.437616,10:05:30,INTERNET,1,4,4.395,13.891,0.0,3.2531,0,338.9,0.9952,10.0,0,0.0,419634.1,1.3,0.0095,0.01046,32.8,1.0,52382,53582,385,395,0,0,,13.891,2,ctrl_plane_fallback,NORMAL
run_20260506_100502,1778058330.437616,10:05:30,OUTDOOR_RAN,1,1,4.399,9.585,0.0,1.302,0,295.9,0.9804,10.0,0,0.0,101817.4,1.3,0.0393,0.044129,32.8,1.0,209596,200434,476,455,0,0,9.585,13.891,4,ping_measured,NORMAL
run_20260506_100502,1778058330.437616,10:05:30,INDOOR_RAN,1,2,3.38,25.134,0.039331,0.71,0,471.8,0.9552,10.0,0,0.0,44679.0,1.3,0.0896,0.097647,187.0,0.9607,335466,342138,1225,1233,0,0,25.134,13.891,4,ping_measured,NORMAL
run_20260506_100502,1778058330.437616,10:05:30,IMS_CDN,1,3,4.144,9.752,0.010902,1.0395,0,303.0,0.9414,10.0,0,0.0,34126.3,1.3,0.1173,0.131091,76.2,0.9891,508518,485858,1359,1293,0,0,9.752,13.891,6,ping_measured,NORMAL
